PUBLICATION_DATE,UID,UNIQUE_ID,SITE_ID,VISIT_NO,DATE_COL,PSTL_CODE,WTBDY_TYPE,NCCA_REG,LAT_DD,LON_DD,SAMPLE_TYPE,STATION_DEPTH,MEAN_SECCHI_DEPTH,REP,CLEAR_TO_BOTTOM,DISAPPEARS,REAPPEARS,SECCHI_TIME,SECCHI_COMMENT,NARS_FLAG,NARS_COMMENT,
4/24/2024,2011613,NGL_NY-10045,LEA20_NY-10023,1,6/8/2020,NY,GREAT_LAKES,Great Lakes,42.51903668,-79.36219497,SECC,20.3,5.4,1,N,5.5,5.3,9:39,,,,
4/24/2024,2011614,NGL_MI-10111,LEA20_MI-10013,1,6/8/2020,MI,GREAT_LAKES,Great Lakes,41.92322234,-83.23841868,SECC,8.2,3.55,3,N,3.7,3.5,10:37,,,,
4/24/2024,2011614,NGL_MI-10111,LEA20_MI-10013,1,6/8/2020,MI,GREAT_LAKES,Great Lakes,41.92322234,-83.23841868,SECC,8.2,3.55,2,N,3.7,3.5,10:37,,,,
4/24/2024,2011614,NGL_MI-10111,LEA20_MI-10013,1,6/8/2020,MI,GREAT_LAKES,Great Lakes,41.92322234,-83.23841868,SECC,8.2,3.55,1,N,3.5,3.4,10:37,,,,
4/24/2024,2011615,NGL_MI-10108,LEA20_MI-10010,1,6/8/2020,MI,GREAT_LAKES,Great Lakes,41.8222153,-83.37653022,SECC,5.7,0.43,3,N,0.4,0.35,13:28,,,,
4/24/2024,2011615,NGL_MI-10108,LEA20_MI-10010,1,6/8/2020,MI,GREAT_LAKES,Great Lakes,41.8222153,-83.37653022,SECC,5.7,0.43,1,N,0.5,0.4,13:28,,,,
4/24/2024,2011615,NGL_MI-10108,LEA20_MI-10010,1,6/8/2020,MI,GREAT_LAKES,Great Lakes,41.8222153,-83.37653022,SECC,5.7,0.43,2,N,0.5,0.4,13:28,,,,
4/24/2024,2011616,NGL_MI-10113,LEA20_MI-10015,1,6/8/2020,MI,GREAT_LAKES,Great Lakes,41.85760884,-83.34474666,SECC,2.4,1.37,2,N,1.5,1.3,14:07,,,,
4/24/2024,2011616,NGL_MI-10113,LEA20_MI-10015,1,6/8/2020,MI,GREAT_LAKES,Great Lakes,41.85760884,-83.34474666,SECC,2.4,1.37,1,N,1.4,1.3,14:07,,,,
4/24/2024,2011616,NGL_MI-10113,LEA20_MI-10015,1,6/8/2020,MI,GREAT_LAKES,Great Lakes,41.85760884,-83.34474666,SECC,2.4,1.37,3,N,1.4,1.3,14:07,,,,
4/24/2024,2011618,NGL_MI-10112,LEA20_MI-10014,1,6/8/2020,MI,GREAT_LAKES,Great Lakes,41.8579454,-83.30882806,SECC,6.8,2.42,1,N,2.5,2.4,14:33,,,,
4/24/2024,2011618,NGL_MI-10112,LEA20_MI-10014,1,6/8/2020,MI,GREAT_LAKES,Great Lakes,41.8579454,-83.30882806,SECC,6.8,2.42,2,N,2.4,2.3,14:33,,,,
4/24/2024,2011618,NGL_MI-10112,LEA20_MI-10014,1,6/8/2020,MI,GREAT_LAKES,Great Lakes,41.8579454,-83.30882806,SECC,6.8,2.42,3,N,2.5,2.4,14:33,,,,
4/24/2024,2011590,NGL_NY-10044,LEA20_NY-10022,1,6/5/2020,NY,GREAT_LAKES,Great Lakes,42.38422785,-79.53596789,SECC,12.9,3.2,1,N,3.1,3.3,11:51,,Q,Secchi reappears measurement greater than disappears measurement. Acceptable for NCCA use.,
4/24/2024,2011621,NGL_OH-10036,LEA20_OH-10048,1,6/9/2020,OH,GREAT_LAKES,Great Lakes,41.91803151,-80.81829519,SECC,13.7,3.05,1,N,3.1,3,10:03,,,,
4/24/2024,2011621,NGL_OH-10036,LEA20_OH-10048,1,6/9/2020,OH,GREAT_LAKES,Great Lakes,41.91803151,-80.81829519,SECC,13.7,3.05,2,N,3.1,3,10:03,,,,
4/24/2024,2011621,NGL_OH-10036,LEA20_OH-10048,1,6/9/2020,OH,GREAT_LAKES,Great Lakes,41.91803151,-80.81829519,SECC,13.7,3.05,3,N,3.1,3,10:03,,,,
4/24/2024,2011622,NGL_OH-10032,LEA20_OH-10044,1,6/9/2020,OH,GREAT_LAKES,Great Lakes,41.95564528,-80.6331308,SECC,9.6,2.55,3,N,2.6,2.5,9:03,,,,
4/24/2024,2011622,NGL_OH-10032,LEA20_OH-10044,1,6/9/2020,OH,GREAT_LAKES,Great Lakes,41.95564528,-80.6331308,SECC,9.6,2.55,2,N,2.6,2.5,9:03,,,,
4/24/2024,2011622,NGL_OH-10032,LEA20_OH-10044,1,6/9/2020,OH,GREAT_LAKES,Great Lakes,41.95564528,-80.6331308,SECC,9.6,2.55,1,N,2.6,2.5,9:03,,,,
4/24/2024,2011623,NGL_OH-10037,LEA20_OH-10049,1,6/9/2020,OH,GREAT_LAKES,Great Lakes,41.61867975,-82.86807713,SECC,9.4,3.22,2,N,3.3,3.2,12:07,,,,
4/24/2024,2011623,NGL_OH-10037,LEA20_OH-10049,1,6/9/2020,OH,GREAT_LAKES,Great Lakes,41.61867975,-82.86807713,SECC,9.4,3.22,1,N,3.2,3.1,12:07,,,,
4/24/2024,2011623,NGL_OH-10037,LEA20_OH-10049,1,6/9/2020,OH,GREAT_LAKES,Great Lakes,41.61867975,-82.86807713,SECC,9.4,3.22,3,N,3.3,3.2,12:07,,,,
4/24/2024,2011624,NGL_OH-10039,LEA20_OH-10051,1,6/9/2020,OH,GREAT_LAKES,Great Lakes,41.62955121,-82.85463944,SECC,9.9,3.45,3,N,3.5,3.4,12:47,,,,
4/24/2024,2011624,NGL_OH-10039,LEA20_OH-10051,1,6/9/2020,OH,GREAT_LAKES,Great Lakes,41.62955121,-82.85463944,SECC,9.9,3.45,2,N,3.5,3.4,12:47,,,,
4/24/2024,2011624,NGL_OH-10039,LEA20_OH-10051,1,6/9/2020,OH,GREAT_LAKES,Great Lakes,41.62955121,-82.85463944,SECC,9.9,3.45,1,N,3.5,3.4,12:47,,,,
4/24/2024,2011625,NCA_TX-10294,NCA20_TX-10059,1,6/9/2020,TX,MARINE,Gulf,28.88705246,-95.41814833,SECC,5.1,0.17,1,N,0.2,0.15,8:31,,,,
4/24/2024,2011625,NCA_TX-10294,NCA20_TX-10059,1,6/9/2020,TX,MARINE,Gulf,28.88705246,-95.41814833,SECC,5.1,0.17,2,N,0.2,0.15,8:31,,,,
4/24/2024,2011625,NCA_TX-10294,NCA20_TX-10059,1,6/9/2020,TX,MARINE,Gulf,28.88705246,-95.41814833,SECC,5.1,0.17,3,N,0.2,0.15,8:31,,,,
4/24/2024,2011626,NGL_OH-10042,LEA20_OH-10054,1,6/9/2020,OH,GREAT_LAKES,Great Lakes,41.56647525,-82.95016068,SECC,7,3.32,1,N,3.4,3.3,11:03,,,,
4/24/2024,2011626,NGL_OH-10042,LEA20_OH-10054,1,6/9/2020,OH,GREAT_LAKES,Great Lakes,41.56647525,-82.95016068,SECC,7,3.32,3,N,3.3,3.2,11:03,,,,
4/24/2024,2011626,NGL_OH-10042,LEA20_OH-10054,1,6/9/2020,OH,GREAT_LAKES,Great Lakes,41.56647525,-82.95016068,SECC,7,3.32,2,N,3.5,3.2,11:03,,,,
4/24/2024,2011628,NCA_TX-10290,NCA20_TX-10055,1,6/9/2020,TX,MARINE,Gulf,29.60650887,-94.36181265,SECC,2.1,0.35,2,N,0.4,0.3,10:35,,,,
4/24/2024,2011628,NCA_TX-10290,NCA20_TX-10055,1,6/9/2020,TX,MARINE,Gulf,29.60650887,-94.36181265,SECC,2.1,0.35,1,N,0.4,0.3,10:35,,,,
4/24/2024,2011628,NCA_TX-10290,NCA20_TX-10055,1,6/9/2020,TX,MARINE,Gulf,29.60650887,-94.36181265,SECC,2.1,0.35,3,N,0.4,0.3,10:35,,,,
4/24/2024,2011629,NGL_MI-10553,NGL20_MI-10152,1,6/8/2020,MI,GREAT_LAKES,Great Lakes,46.60459541,-90.37858179,SECC,24,4.87,1,N,5.4,4.3,10:40,,,,
4/24/2024,2011629,NGL_MI-10553,NGL20_MI-10152,1,6/8/2020,MI,GREAT_LAKES,Great Lakes,46.60459541,-90.37858179,SECC,24,4.87,3,N,5.3,4.5,10:40,,,,
4/24/2024,2011629,NGL_MI-10553,NGL20_MI-10152,1,6/8/2020,MI,GREAT_LAKES,Great Lakes,46.60459541,-90.37858179,SECC,24,4.87,2,N,5.2,4.5,10:40,,,,
4/24/2024,2011630,NGL_MI-10017,NGL20_MI-10145,1,6/8/2020,MI,GREAT_LAKES,Great Lakes,46.58206964,-90.40632108,SECC,17.3,4.47,3,N,5,4.2,14:33,,,,
4/24/2024,2011630,NGL_MI-10017,NGL20_MI-10145,1,6/8/2020,MI,GREAT_LAKES,Great Lakes,46.58206964,-90.40632108,SECC,17.3,4.47,2,N,4.8,4,14:33,,,,
4/24/2024,2011630,NGL_MI-10017,NGL20_MI-10145,1,6/8/2020,MI,GREAT_LAKES,Great Lakes,46.58206964,-90.40632108,SECC,17.3,4.47,1,N,4.9,3.9,14:33,,,,
4/24/2024,2011631,NGL_OH-10045,LEA20_OH-10057,1,6/10/2020,OH,GREAT_LAKES,Great Lakes,41.53865302,-82.99778023,SECC,1.4,1.4,1,Y,1.4,1.4,8:27,,,,
4/24/2024,2011632,NGL_OH-10047,LEA20_OH-10059,1,6/10/2020,OH,GREAT_LAKES,Great Lakes,41.5221721,-82.889417,SECC,0.9,0.9,1,Y,0.9,0.9,9:07,,,,
4/24/2024,2011633,NCA_TX-10285,NCA20_TX-10050,1,6/10/2020,TX,MARINE,Gulf,29.07553091,-95.16984327,SECC,0.6,0.15,1,N,0.2,0.1,9:16,,,,
4/24/2024,2011633,NCA_TX-10285,NCA20_TX-10050,1,6/10/2020,TX,MARINE,Gulf,29.07553091,-95.16984327,SECC,0.6,0.15,3,N,0.2,0.1,9:16,,,,
4/24/2024,2011633,NCA_TX-10285,NCA20_TX-10050,1,6/10/2020,TX,MARINE,Gulf,29.07553091,-95.16984327,SECC,0.6,0.15,2,N,0.2,0.1,9:16,,,,
4/24/2024,2011634,NCA_FL-10246,NCA20_FL-10023,1,6/10/2020,FL,MARINE,Gulf,27.88782855,-82.55766037,SECC,3.7,3.28,3,N,3.32,3.25,8:40,,,,
4/24/2024,2011634,NCA_FL-10246,NCA20_FL-10023,1,6/10/2020,FL,MARINE,Gulf,27.88782855,-82.55766037,SECC,3.7,3.28,2,N,3.31,3.25,8:40,,,,
4/24/2024,2011634,NCA_FL-10246,NCA20_FL-10023,1,6/10/2020,FL,MARINE,Gulf,27.88782855,-82.55766037,SECC,3.7,3.28,1,N,3.31,3.2,8:40,,,,
4/24/2024,2011635,NCA_TX-10225,NCA20_TX-10014,1,6/10/2020,TX,MARINE,Gulf,29.52711781,-94.80523858,SECC,2.8,0.23,3,N,0.3,0.2,9:42,,,,
4/24/2024,2011635,NCA_TX-10225,NCA20_TX-10014,1,6/10/2020,TX,MARINE,Gulf,29.52711781,-94.80523858,SECC,2.8,0.23,1,N,0.3,0.1,9:42,,,,
4/24/2024,2011635,NCA_TX-10225,NCA20_TX-10014,1,6/10/2020,TX,MARINE,Gulf,29.52711781,-94.80523858,SECC,2.8,0.23,2,N,0.3,0.2,9:42,,,,
4/24/2024,2011636,NGL_MI-10550,NGL20_MI-10149,1,6/12/2020,MI,GREAT_LAKES,Great Lakes,47.39378739,-87.70159161,SECC,28.8,7.42,1,N,8.5,7.4,10:05,,,,
4/24/2024,2011636,NGL_MI-10550,NGL20_MI-10149,1,6/12/2020,MI,GREAT_LAKES,Great Lakes,47.39378739,-87.70159161,SECC,28.8,7.42,3,N,7.6,6.7,10:05,,,,
4/24/2024,2011636,NGL_MI-10550,NGL20_MI-10149,1,6/12/2020,MI,GREAT_LAKES,Great Lakes,47.39378739,-87.70159161,SECC,28.8,7.42,2,N,7.4,6.9,10:05,,,,
4/24/2024,2011637,NCA_TX-10279,NCA20_TX-10044,1,6/11/2020,TX,MARINE,Gulf,29.26828389,-94.95557172,SECC,1.6,0.62,3,N,0.7,0.6,8:33,,,,
4/24/2024,2011637,NCA_TX-10279,NCA20_TX-10044,1,6/11/2020,TX,MARINE,Gulf,29.26828389,-94.95557172,SECC,1.6,0.62,2,N,0.6,0.5,8:33,,,,
4/24/2024,2011637,NCA_TX-10279,NCA20_TX-10044,1,6/11/2020,TX,MARINE,Gulf,29.26828389,-94.95557172,SECC,1.6,0.62,1,N,0.7,0.6,8:33,,,,
4/24/2024,2011638,NCA_TX-10286,NCA20_TX-10051,1,6/11/2020,TX,MARINE,Gulf,29.30387188,-94.92970174,SECC,1.5,0.35,2,N,0.4,0.3,8:33,,,,
4/24/2024,2011638,NCA_TX-10286,NCA20_TX-10051,1,6/11/2020,TX,MARINE,Gulf,29.30387188,-94.92970174,SECC,1.5,0.35,3,N,0.4,0.3,8:33,,,,
4/24/2024,2011638,NCA_TX-10286,NCA20_TX-10051,1,6/11/2020,TX,MARINE,Gulf,29.30387188,-94.92970174,SECC,1.5,0.35,1,N,0.4,0.3,8:33,,,,
4/24/2024,2011639,NGL_WI-10107,NGL20_WI-10013,1,6/11/2020,WI,GREAT_LAKES,Great Lakes,42.79807401,-87.71712698,SECC,20.3,2.85,2,N,3,2.7,15:06,,,,
4/24/2024,2011639,NGL_WI-10107,NGL20_WI-10013,1,6/11/2020,WI,GREAT_LAKES,Great Lakes,42.79807401,-87.71712698,SECC,20.3,2.85,1,N,3,2.7,15:06,,,,
4/24/2024,2011639,NGL_WI-10107,NGL20_WI-10013,1,6/11/2020,WI,GREAT_LAKES,Great Lakes,42.79807401,-87.71712698,SECC,20.3,2.85,3,N,3,2.7,15:06,,,,
4/24/2024,2011640,NGL_WI-10010,NGL20_WI-10002,1,6/11/2020,WI,GREAT_LAKES,Great Lakes,42.61470087,-87.8105771,SECC,8.5,3.18,2,N,3.3,3.1,8:34,,,,
4/24/2024,2011640,NGL_WI-10010,NGL20_WI-10002,1,6/11/2020,WI,GREAT_LAKES,Great Lakes,42.61470087,-87.8105771,SECC,8.5,3.18,3,N,3.3,3.1,8:34,,,,
4/24/2024,2011640,NGL_WI-10010,NGL20_WI-10002,1,6/11/2020,WI,GREAT_LAKES,Great Lakes,42.61470087,-87.8105771,SECC,8.5,3.18,1,N,3.3,3,8:34,,,,
4/24/2024,2011643,NGL_WI-10013,NGL20_WI-10003,1,6/12/2020,WI,GREAT_LAKES,Great Lakes,43.32891783,-87.86407149,SECC,14.6,3.6,1,N,3.7,3.5,9:40,,,,
4/24/2024,2011643,NGL_WI-10013,NGL20_WI-10003,1,6/12/2020,WI,GREAT_LAKES,Great Lakes,43.32891783,-87.86407149,SECC,14.6,3.6,2,N,3.7,3.5,9:40,,,,
4/24/2024,2011643,NGL_WI-10013,NGL20_WI-10003,1,6/12/2020,WI,GREAT_LAKES,Great Lakes,43.32891783,-87.86407149,SECC,14.6,3.6,3,N,3.7,3.5,9:40,,,,
4/24/2024,2011644,NGL_WI-10101,NGL20_WI-10007,1,6/12/2020,WI,GREAT_LAKES,Great Lakes,43.33173949,-87.86581351,SECC,13,3.4,3,N,3.5,3.3,11:26,,,,
4/24/2024,2011644,NGL_WI-10101,NGL20_WI-10007,1,6/12/2020,WI,GREAT_LAKES,Great Lakes,43.33173949,-87.86581351,SECC,13,3.4,2,N,3.5,3.3,11:26,,,,
4/24/2024,2011644,NGL_WI-10101,NGL20_WI-10007,1,6/12/2020,WI,GREAT_LAKES,Great Lakes,43.33173949,-87.86581351,SECC,13,3.4,1,N,3.5,3.3,11:26,,,,
4/24/2024,2011645,NCA_MS-10141,NCA20_MS-10006,1,6/11/2020,MS,MARINE,Gulf,30.18083199,-89.3763057,SECC,4,0.38,1,N,0.5,0.4,10:23,,,,
4/24/2024,2011645,NCA_MS-10141,NCA20_MS-10006,1,6/11/2020,MS,MARINE,Gulf,30.18083199,-89.3763057,SECC,4,0.38,2,N,0.4,0.3,10:23,,,,
4/24/2024,2011645,NCA_MS-10141,NCA20_MS-10006,1,6/11/2020,MS,MARINE,Gulf,30.18083199,-89.3763057,SECC,4,0.38,3,N,0.4,0.3,10:23,,,,
4/24/2024,2011646,NCA_MS-10143,NCA20_MS-10008,1,6/12/2020,MS,MARINE,Gulf,30.27670954,-89.27037864,SECC,2.6,0.47,1,N,0.5,0.4,9:53,,,,
4/24/2024,2011646,NCA_MS-10143,NCA20_MS-10008,1,6/12/2020,MS,MARINE,Gulf,30.27670954,-89.27037864,SECC,2.6,0.47,2,N,0.5,0.4,9:53,,,,
4/24/2024,2011655,NGL_WI-10104,NGL20_WI-10010,1,6/15/2020,WI,GREAT_LAKES,Great Lakes,44.13294945,-87.5009744,SECC,21.4,2.73,3,N,2.6,2.7,10:03,,Q,Secchi reappears measurement greater than disappears measurement. Acceptable for NCCA use.,
4/24/2024,2011647,NCA_RI-10120,NCA20_RI-10010,1,6/14/2020,RI,MARINE,Northeast,41.68452845,-71.43733247,SECC,1.6,1.4,1,Y,1.4,1.4,9:48,,,,
4/24/2024,2011648,NGL_MI-10560,NGL20_MI-10159,1,6/14/2020,MI,GREAT_LAKES,Great Lakes,47.25943069,-88.64337903,SECC,21.5,5.65,3,N,5.8,5.3,14:23,,,,
4/24/2024,2011648,NGL_MI-10560,NGL20_MI-10159,1,6/14/2020,MI,GREAT_LAKES,Great Lakes,47.25943069,-88.64337903,SECC,21.5,5.65,1,N,6,5.5,14:23,,,,
4/24/2024,2011648,NGL_MI-10560,NGL20_MI-10159,1,6/14/2020,MI,GREAT_LAKES,Great Lakes,47.25943069,-88.64337903,SECC,21.5,5.65,2,N,5.8,5.5,14:23,,,,
4/24/2024,2011650,NGL_MI-10004,NGL20_MI-10133,1,6/14/2020,MI,GREAT_LAKES,Great Lakes,47.2837977,-88.5174104,SECC,3,3,1,Y,3,3,8:51,,,,
4/24/2024,2011651,NCA_TX-10224,NCA20_TX-10013,1,6/15/2020,TX,MARINE,Gulf,29.34683949,-94.76830856,SECC,9.4,1.15,1,N,1.2,1.1,8:26,,,,
4/24/2024,2011651,NCA_TX-10224,NCA20_TX-10013,1,6/15/2020,TX,MARINE,Gulf,29.34683949,-94.76830856,SECC,9.4,1.15,3,N,1.2,1.1,8:26,,,,
4/24/2024,2011651,NCA_TX-10224,NCA20_TX-10013,1,6/15/2020,TX,MARINE,Gulf,29.34683949,-94.76830856,SECC,9.4,1.15,2,N,1.2,1.1,8:26,,,,
4/24/2024,2011652,NCA_RI-10108,NCA20_RI-10001,1,6/15/2020,RI,MARINE,Northeast,41.56912607,-71.37778377,SECC,3,2.5,3,N,2.6,2.4,9:40,,,,
4/24/2024,2011652,NCA_RI-10108,NCA20_RI-10001,1,6/15/2020,RI,MARINE,Northeast,41.56912607,-71.37778377,SECC,3,2.5,2,N,2.7,2.5,9:40,,,,
4/24/2024,2011652,NCA_RI-10108,NCA20_RI-10001,1,6/15/2020,RI,MARINE,Northeast,41.56912607,-71.37778377,SECC,3,2.5,1,N,2.5,2.3,9:40,,,,
4/24/2024,2011653,NCA_MS-10137,NCA20_MS-10002,1,6/15/2020,MS,MARINE,Gulf,30.35393802,-89.10826596,SECC,2.5,0.84,1,N,0.9,0.75,9:24,,,,
4/24/2024,2011653,NCA_MS-10137,NCA20_MS-10002,1,6/15/2020,MS,MARINE,Gulf,30.35393802,-89.10826596,SECC,2.5,0.84,2,N,0.9,0.8,9:24,,,,
4/24/2024,2011653,NCA_MS-10137,NCA20_MS-10002,1,6/15/2020,MS,MARINE,Gulf,30.35393802,-89.10826596,SECC,2.5,0.84,3,N,0.9,0.8,9:24,,,,
4/24/2024,2011654,NCA_MS-10136,NCA20_MS-10001,1,6/14/2020,MS,MARINE,Gulf,30.17136492,-88.96906384,SECC,9,3.37,2,N,3.5,3.4,10:36,,,,
4/24/2024,2011654,NCA_MS-10136,NCA20_MS-10001,1,6/14/2020,MS,MARINE,Gulf,30.17136492,-88.96906384,SECC,9,3.37,1,N,3.2,3.1,10:36,,,,
4/24/2024,2011654,NCA_MS-10136,NCA20_MS-10001,1,6/14/2020,MS,MARINE,Gulf,30.17136492,-88.96906384,SECC,9,3.37,3,N,3.6,3.4,10:36,,,,
4/24/2024,2011655,NGL_WI-10104,NGL20_WI-10010,1,6/15/2020,WI,GREAT_LAKES,Great Lakes,44.13294945,-87.5009744,SECC,21.4,2.73,2,N,2.6,2.7,10:03,,Q,Secchi reappears measurement greater than disappears measurement. Acceptable for NCCA use.,
4/24/2024,2011655,NGL_WI-10104,NGL20_WI-10010,1,6/15/2020,WI,GREAT_LAKES,Great Lakes,44.13294945,-87.5009744,SECC,21.4,2.73,1,N,2.8,3,10:03,,Q,Secchi reappears measurement greater than disappears measurement. Acceptable for NCCA use.,
4/24/2024,2011744,NGL_MI-10003,NGL20_MI-10132,1,6/24/2020,MI,GREAT_LAKES,Great Lakes,46.88718769,-88.32472239,SECC,18.5,9.12,1,N,9,9.7,10:34,,Q,Secchi reappears measurement greater than disappears measurement. Acceptable for NCCA use.,
4/24/2024,2011656,NGL_WI-10017,NGL20_WI-10006,1,6/14/2020,WI,GREAT_LAKES,Great Lakes,43.71906946,-87.65704885,SECC,22.6,5.65,2,N,5.8,5.5,14:45,,,,
4/24/2024,2011656,NGL_WI-10017,NGL20_WI-10006,1,6/14/2020,WI,GREAT_LAKES,Great Lakes,43.71906946,-87.65704885,SECC,22.6,5.65,3,N,5.8,5.5,14:45,,,,
4/24/2024,2011656,NGL_WI-10017,NGL20_WI-10006,1,6/14/2020,WI,GREAT_LAKES,Great Lakes,43.71906946,-87.65704885,SECC,22.6,5.65,1,N,5.8,5.5,14:45,,,,
4/24/2024,2011657,NGL_WI-10106,NGL20_WI-10012,1,6/14/2020,WI,GREAT_LAKES,Great Lakes,43.65337949,-87.68558423,SECC,27,4.4,2,N,4.5,4.3,10:25,,,,
4/24/2024,2011657,NGL_WI-10106,NGL20_WI-10012,1,6/14/2020,WI,GREAT_LAKES,Great Lakes,43.65337949,-87.68558423,SECC,27,4.4,3,N,4.5,4.3,10:25,,,,
4/24/2024,2011657,NGL_WI-10106,NGL20_WI-10012,1,6/14/2020,WI,GREAT_LAKES,Great Lakes,43.65337949,-87.68558423,SECC,27,4.4,1,N,4.5,4.3,10:25,,,,
4/24/2024,2011659,NGL_MI-10549,NGL20_MI-10148,1,6/15/2020,MI,GREAT_LAKES,Great Lakes,46.91814566,-89.27248058,SECC,19,2.32,3,N,2.5,2.1,11:50,,,,
4/24/2024,2011659,NGL_MI-10549,NGL20_MI-10148,1,6/15/2020,MI,GREAT_LAKES,Great Lakes,46.91814566,-89.27248058,SECC,19,2.32,2,N,2.4,2.2,11:50,,,,
4/24/2024,2011659,NGL_MI-10549,NGL20_MI-10148,1,6/15/2020,MI,GREAT_LAKES,Great Lakes,46.91814566,-89.27248058,SECC,19,2.32,1,N,2.7,2,11:50,,,,
4/24/2024,2011660,NGL_OH-10031,LEA20_OH-10043,1,6/16/2020,OH,GREAT_LAKES,Great Lakes,41.81175308,-81.23974746,SECC,16.9,2.05,2,N,2.1,2,10:33,,,,
4/24/2024,2011660,NGL_OH-10031,LEA20_OH-10043,1,6/16/2020,OH,GREAT_LAKES,Great Lakes,41.81175308,-81.23974746,SECC,16.9,2.05,3,N,2.1,2,10:33,,,,
4/24/2024,2011660,NGL_OH-10031,LEA20_OH-10043,1,6/16/2020,OH,GREAT_LAKES,Great Lakes,41.81175308,-81.23974746,SECC,16.9,2.05,1,N,2.1,2,10:33,,,,
4/24/2024,2011661,NGL_OH-10035,LEA20_OH-10047,1,6/16/2020,OH,GREAT_LAKES,Great Lakes,41.68397026,-81.45790328,SECC,11.3,0.88,3,N,0.9,0.8,8:56,,,,
4/24/2024,2011661,NGL_OH-10035,LEA20_OH-10047,1,6/16/2020,OH,GREAT_LAKES,Great Lakes,41.68397026,-81.45790328,SECC,11.3,0.88,2,N,0.9,0.8,8:56,,,,
4/24/2024,2011661,NGL_OH-10035,LEA20_OH-10047,1,6/16/2020,OH,GREAT_LAKES,Great Lakes,41.68397026,-81.45790328,SECC,11.3,0.88,1,N,1,0.9,8:56,,,,
4/24/2024,2011662,NCA_TX-10277,NCA20_TX-10042,1,6/16/2020,TX,MARINE,Gulf,29.38493259,-94.82332075,SECC,4.1,0.7,3,N,0.8,0.6,10:16,,,,
4/24/2024,2011662,NCA_TX-10277,NCA20_TX-10042,1,6/16/2020,TX,MARINE,Gulf,29.38493259,-94.82332075,SECC,4.1,0.7,2,N,0.8,0.6,10:16,,,,
4/24/2024,2011662,NCA_TX-10277,NCA20_TX-10042,1,6/16/2020,TX,MARINE,Gulf,29.38493259,-94.82332075,SECC,4.1,0.7,1,N,0.8,0.6,10:16,,,,
4/24/2024,2011663,NCA_TX-10280,NCA20_TX-10045,1,6/16/2020,TX,MARINE,Gulf,29.38670538,-94.85899867,SECC,2.4,0.72,1,N,0.8,0.7,7:49,,,,
4/24/2024,2011663,NCA_TX-10280,NCA20_TX-10045,1,6/16/2020,TX,MARINE,Gulf,29.38670538,-94.85899867,SECC,2.4,0.72,2,N,0.8,0.7,7:49,,,,
4/24/2024,2011663,NCA_TX-10280,NCA20_TX-10045,1,6/16/2020,TX,MARINE,Gulf,29.38670538,-94.85899867,SECC,2.4,0.72,3,N,0.7,0.6,7:49,,,,
4/24/2024,2011664,NGL_WI-10009,NGL20_WI-10001,1,6/16/2020,WI,GREAT_LAKES,Great Lakes,45.02914664,-87.09338281,SECC,16.8,5.7,2,N,5.8,5.6,9:25,,,,
4/24/2024,2011664,NGL_WI-10009,NGL20_WI-10001,1,6/16/2020,WI,GREAT_LAKES,Great Lakes,45.02914664,-87.09338281,SECC,16.8,5.7,3,N,5.8,5.6,9:25,,,,
4/24/2024,2011664,NGL_WI-10009,NGL20_WI-10001,1,6/16/2020,WI,GREAT_LAKES,Great Lakes,45.02914664,-87.09338281,SECC,16.8,5.7,1,N,5.8,5.6,9:25,,,,
4/24/2024,2011838,NGL_NY-10001,NGL20_NY-10001,1,7/7/2020,NY,GREAT_LAKES,Great Lakes,42.7321235,-78.970972,SECC,10.8,7.82,2,N,7.8,7.9,7:22,,Q,Secchi reappears measurement greater than disappears measurement. Acceptable for NCCA use.,
4/24/2024,2011838,NGL_NY-10001,NGL20_NY-10001,1,7/7/2020,NY,GREAT_LAKES,Great Lakes,42.7321235,-78.970972,SECC,10.8,7.82,1,N,7.7,7.8,7:22,,Q,Secchi reappears measurement greater than disappears measurement. Acceptable for NCCA use.,
4/24/2024,2011838,NGL_NY-10001,NGL20_NY-10001,1,7/7/2020,NY,GREAT_LAKES,Great Lakes,42.7321235,-78.970972,SECC,10.8,7.82,3,N,7.8,7.9,7:22,,Q,Secchi reappears measurement greater than disappears measurement. Acceptable for NCCA use.,
4/24/2024,2011666,NCA_MS-10139,NCA20_MS-10004,1,6/16/2020,MS,MARINE,Gulf,30.29569909,-89.08959643,SECC,4.1,1.2,1,N,1.3,1.1,9:22,,,,
4/24/2024,2011666,NCA_MS-10139,NCA20_MS-10004,1,6/16/2020,MS,MARINE,Gulf,30.29569909,-89.08959643,SECC,4.1,1.2,3,N,1.3,1.2,9:22,,,,
4/24/2024,2011666,NCA_MS-10139,NCA20_MS-10004,1,6/16/2020,MS,MARINE,Gulf,30.29569909,-89.08959643,SECC,4.1,1.2,2,N,1.2,1.1,9:22,,,,
4/24/2024,2011667,NCA_MS-10142,NCA20_MS-10007,1,6/16/2020,MS,MARINE,Gulf,30.33129446,-89.05877993,SECC,3.7,1.33,1,N,1.4,1.2,11:55,,,,
4/24/2024,2011667,NCA_MS-10142,NCA20_MS-10007,1,6/16/2020,MS,MARINE,Gulf,30.33129446,-89.05877993,SECC,3.7,1.33,3,N,1.4,1.3,11:55,,,,
