Sample/Labslip ID,Sample Status,Primary Lab,Primary Lab Id,Analysis Lab ID,Analysis Lab Name,Id #,Site Description,Id Point #,Field #,Collection Start Date/Time,Collection End Date/Time,Account #,Account Description,Program Code,Sample Description,Sample Location,Sample Collector,Sample Source,Region,County,County Name,District,Sample Reason,Project Code,Waterbody ID #,Sample Depth,Type of Sample (QC),Check Date,DNR Parameter Code,DNR Parameter Description,Analyte Code,Method,Result Qualifier,Result value,Numeric Value,Units,LOD,LOQ,Lower Reporting Limit,Upper Reporting Limit,Decimal Places,Sig Figs,Sample Comment,Result Comment,Lab Comment (Analysis),Enforcement Code,NR140 Enforcement Standard,NR140 Preventive Action Limit,Date Received by Lab,Date Reported by Lab,Analysis Date/Time,Analysis ID,File Batch Seq #,Processed Batch Seq #,Report to Name,Report to Address,"Report to City, State, Zip",Creation Date,Creation User Id,Last Update Date,Last Update User Id,Creation Date1,Creation User Id1,Last Update Date1,Last Update User
798690002,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10058871,,368351312,LSNS-1-16,6/24/25 10:05,6/24/25 10:05,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR LITTLE SAND BAY,MATT HUDSON,SU,7,4,Bayfield,,,CO_04_CMP25,2751220,1F,1,,665,PHOSPHORUS TOTAL ,LACH-TPLL~7723-14-0,EPA 365.1,Between LOD and LOQ,0.00355,0.00355,MG/L,0.0027,0.009,,,5,3,ACID TRACEABILITY INFORMATION NOT SUBMITTED WITH TEST REQUEST FORM,,,, , ,6/26/25 11:30,7/9/25 10:31,7/2/25 14:54,13851437,1354329,579541,COONEE,,,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1
798690003,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10038061,,368351474,LSNS-1-17,6/24/25 11:20,6/24/25 11:20,GL070,GREAT LAKES MONITORING,WT,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR RED CLIFF BAY,MATT HUDSON,SU,7,4,Bayfield,,,CO_04_CMP25,2751220,1F,1,,665,PHOSPHORUS TOTAL ,LACH-TPLL~7723-14-0,EPA 365.1,Between LOD and LOQ,0.00472,0.00472,MG/L,0.0027,0.009,,,5,3,ACID TRACEABILITY INFORMATION NOT SUBMITTED WITH TEST REQUEST FORM,,,, , ,6/26/25 11:30,7/9/25 10:31,7/2/25 14:55,13851442,1354329,579541,COONEE,,,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1
798532001,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10052513,,368351466,LSNS-1-14,6/24/25 8:20,6/24/25 8:20,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE GRAB,LAKE SUPERIOR - SISKIWIT BAY (STATION 10052513),MATT HUDSON,SU,7,4,Bayfield,,,CO_04_CMP25,2751220,1F,1,,671,PHOSPHATE ORTHO AS PO4 DISS,ORTHOP_LFF~OP,EPA 365.1 - Ortho-Phosphate,Below LOD,ND,,MG/L,0.006,0.02,,,0,3,ACID TRACEABILITY INFORMATION NOT SUBMITTED WITH TEST REQUEST FORM Analyzed past the 48 hours holding time: Method EPA 365.1 - Ortho-Phosphate analyzed on 06/26/25 1454,,Analyzed past the 48 hours holding time.,, , ,6/26/25 11:25,7/9/25 10:10,6/26/25 14:54,13851266,1354329,579541,COONEE,,,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1
798532002,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10044195,,368351468,LSNS-1-19,6/24/25 14:10,6/24/25 14:10,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,NC CHEQ BAY SITE 1,MATT HUDSON,SU,7,2,Ashland,,,CO_04_CMP25,2751220,1F,1,,671,PHOSPHATE ORTHO AS PO4 DISS,ORTHOP_LFF~OP,EPA 365.1 - Ortho-Phosphate,Between LOD and LOQ,0.00684,0.00684,MG/L,0.006,0.02,,,5,3,ACID TRACEABILITY INFORMATION NOT SUBMITTED WITH TEST REQUEST FORM Analyzed past the 48 hours holding time: Method EPA 365.1 - Ortho-Phosphate analyzed on 06/26/25 1455,,Analyzed past the 48 hours holding time.,, , ,6/26/25 11:25,7/9/25 10:10,6/26/25 14:55,13851272,1354329,579541,COONEE,,,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1
798532003,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,115,,368351302,LSNS-1-20,6/24/25 8:20,6/24/25 8:20,GL070,GREAT LAKES MONITORING,WT,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR AT BAD RIVER,MATT HUDSON,SU,7,2,Ashland,,,CO_04_CMP25,2751220,1F,1,,671,PHOSPHATE ORTHO AS PO4 DISS,ORTHOP_LFF~OP,EPA 365.1 - Ortho-Phosphate,Below LOD,ND,,MG/L,0.006,0.02,,,0,3,ACID TRACEABILITY INFORMATION NOT SUBMITTED WITH TEST REQUEST FORM Analyzed past the 48 hours holding time: Method EPA 365.1 - Ortho-Phosphate analyzed on 06/26/25 1459,,Analyzed past the 48 hours holding time.,, , ,6/26/25 11:25,7/9/25 10:10,6/26/25 14:59,13851278,1354329,579541,COONEE,,,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1
798536001,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10052510,,367699734,LSNS-1-9,6/24/25 9:26,6/24/25 9:26,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR - E. OF FLAG RIVER STATION (10052510),ELLEN COONEY,SU,7,4,Bayfield,,,CO_04_CMP25,2751220,6I,1,,671,PHOSPHATE ORTHO AS PO4 DISS,ORTHOP_LFF~OP,EPA 365.1 - Ortho-Phosphate,Below LOD,ND,,MG/L,0.006,0.02,,,0,3,Analyzed past the 48 hours holding time: Method EPA 365.1 - Ortho-Phosphate analyzed on 06/26/25 1513,,Analyzed past the 48 hours holding time.,, , ,6/26/25 11:35,7/9/25 10:10,6/26/25 15:13,13851284,1354329,579541,COONEE,,,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1
798548001,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10040814,,367697726,LSNS-1-1,6/24/25 12:26,6/24/25 12:26,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR- POINT OFF SCHAFFER BEACH 3.6 M CONTOUR (STATION 10040814),ELLEN COONEY,SU,7,16,Douglas,,,CO_04_CMP25,2751220,6I,1,,671,PHOSPHATE ORTHO AS PO4 DISS,ORTHOP_LFF~OP,EPA 365.1 - Ortho-Phosphate,Below LOD,ND,,MG/L,0.006,0.02,,,0,3,Analyzed past the 48 hours holding time: Method EPA 365.1 - Ortho-Phosphate analyzed on 06/26/25 1520,,Analyzed past the 48 hours holding time.,, , ,6/26/25 10:47,7/9/25 10:10,6/26/25 15:20,13851311,1354329,579541,COONEE,,,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1
798548002,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,103,,367699728,LSNS-1-6,6/24/25 11:11,6/24/25 11:11,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR - W OF BRULE R (STATION 103),ELLEN COONEY,SU,7,16,Douglas,,,CO_04_CMP25,2751220,6I,1,,671,PHOSPHATE ORTHO AS PO4 DISS,ORTHOP_LFF~OP,EPA 365.1 - Ortho-Phosphate,Between LOD and LOQ,0.00601,0.00601,MG/L,0.006,0.02,,,5,3,Analyzed past the 48 hours holding time: Method EPA 365.1 - Ortho-Phosphate analyzed on 06/26/25 1521,,Analyzed past the 48 hours holding time.,, , ,6/26/25 10:47,7/9/25 10:10,6/26/25 15:21,13851318,1354329,579541,COONEE,,,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1
798574001,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,101,,367697708,LSNS-1-3-BL,6/24/25 11:44,6/24/25 11:44,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR,LAKE SUPERIOR - N.E. POPLAR RIVER (STATION 101),ELLEN COONEY,SU,7,16,Douglas,,,CO_04_CMP25,2751220,6I,1,,600,NITROGEN TOTAL,TN-W~TN,EPA 353.2,Between LOD and LOQ,0.0664,0.0664,MG/L,0.058,0.192,,,4,3,,,,, , ,6/26/25 13:52,7/9/25 10:10,6/30/25 10:47,13851062,1354329,579541,COONEE,,,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1
798574002,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,101,,367697708,LSNS-1-3-DUP,6/24/25 11:44,6/24/25 11:44,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR - N.E. POPLAR RIVER (STATION 101),ELLEN COONEY,SU,7,16,Douglas,,,CO_04_CMP25,2751220,6I,5,,600,NITROGEN TOTAL,TN-W~TN,EPA 353.2,Valid Result,0.477,0.477,MG/L,0.058,0.192,,,3,3,,,,, , ,6/26/25 13:52,7/9/25 10:10,6/30/25 10:48,13851068,1354329,579541,COONEE,,,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1
798574003,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,101,,367697708,LSNS-1-3,6/24/25 11:44,6/24/25 11:44,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR - N.E. POPLAR RIVER (STATION 101),ELLEN COONEY,SU,7,16,Douglas,,,CO_04_CMP25,2751220,6I,1,,600,NITROGEN TOTAL,TN-W~TN,EPA 353.2,Valid Result,0.469,0.469,MG/L,0.058,0.192,,,3,3,,,,, , ,6/26/25 13:52,7/9/25 10:10,6/30/25 10:49,13851074,1354329,579541,COONEE,,,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1
798532001,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10052513,,368351466,LSNS-1-14,6/24/25 8:20,6/24/25 8:20,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE GRAB,LAKE SUPERIOR - SISKIWIT BAY (STATION 10052513),MATT HUDSON,SU,7,4,Bayfield,,,CO_04_CMP25,2751220,1F,1,,600,NITROGEN TOTAL,TN-W~TN,EPA 353.2,Valid Result,0.432,0.432,MG/L,0.058,0.192,,,3,3,ACID TRACEABILITY INFORMATION NOT SUBMITTED WITH TEST REQUEST FORM Analyzed past the 48 hours holding time: Method EPA 365.1 - Ortho-Phosphate analyzed on 06/26/25 1454,,,, , ,6/26/25 11:25,7/9/25 10:10,6/30/25 10:26,13851264,1354329,579541,COONEE,,,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1
798532002,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10044195,,368351468,LSNS-1-19,6/24/25 14:10,6/24/25 14:10,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,NC CHEQ BAY SITE 1,MATT HUDSON,SU,7,2,Ashland,,,CO_04_CMP25,2751220,1F,1,,600,NITROGEN TOTAL,TN-W~TN,EPA 353.2,Valid Result,0.342,0.342,MG/L,0.058,0.192,,,3,3,ACID TRACEABILITY INFORMATION NOT SUBMITTED WITH TEST REQUEST FORM Analyzed past the 48 hours holding time: Method EPA 365.1 - Ortho-Phosphate analyzed on 06/26/25 1455,,,, , ,6/26/25 11:25,7/9/25 10:10,6/30/25 10:27,13851270,1354329,579541,COONEE,,,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1
798532003,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,115,,368351302,LSNS-1-20,6/24/25 8:20,6/24/25 8:20,GL070,GREAT LAKES MONITORING,WT,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR AT BAD RIVER,MATT HUDSON,SU,7,2,Ashland,,,CO_04_CMP25,2751220,1F,1,,600,NITROGEN TOTAL,TN-W~TN,EPA 353.2,Valid Result,0.434,0.434,MG/L,0.058,0.192,,,3,3,ACID TRACEABILITY INFORMATION NOT SUBMITTED WITH TEST REQUEST FORM Analyzed past the 48 hours holding time: Method EPA 365.1 - Ortho-Phosphate analyzed on 06/26/25 1459,,,, , ,6/26/25 11:25,7/9/25 10:10,6/30/25 10:29,13851276,1354329,579541,COONEE,,,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1
798536001,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10052510,,367699734,LSNS-1-9,6/24/25 9:26,6/24/25 9:26,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR - E. OF FLAG RIVER STATION (10052510),ELLEN COONEY,SU,7,4,Bayfield,,,CO_04_CMP25,2751220,6I,1,,600,NITROGEN TOTAL,TN-W~TN,EPA 353.2,Valid Result,0.445,0.445,MG/L,0.058,0.192,,,3,3,Analyzed past the 48 hours holding time: Method EPA 365.1 - Ortho-Phosphate analyzed on 06/26/25 1513,,,, , ,6/26/25 11:35,7/9/25 10:10,6/30/25 10:30,13851282,1354329,579541,COONEE,,,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1
798545001,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10038057,,367699740,LSNS-1-12,6/24/25 8:51,6/24/25 8:51,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR - BARK BAY POINT CLAY BLUFFS (STATION 10038057),ELLEN COONEY,SU,7,4,Bayfield,,,CO_04_CMP25,2751220,6I,1,,600,NITROGEN TOTAL,TN-W~TN,EPA 353.2,Valid Result,0.453,0.453,MG/L,0.058,0.192,,,3,3,,,,, , ,6/26/25 11:58,7/9/25 10:10,6/30/25 10:40,13851289,1354329,579541,COONEE,,,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1
798545002,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10052505,,367697714,LSNS-1-7,6/24/25 10:46,6/24/25 10:46,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR - WEST OF DOUGLAS CO LINE (STATION 10052505),ELLEN COONEY,SU,7,4,Bayfield,,,CO_04_CMP25,2751220,6I,1,,600,NITROGEN TOTAL,TN-W~TN,EPA 353.2,Valid Result,0.426,0.426,MG/L,0.058,0.192,,,3,3,,,,, , ,6/26/25 11:58,7/9/25 10:10,6/30/25 10:41,13851295,1354329,579541,COONEE,,,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1
798545003,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10052587,,367697720,LSNS-1-8,6/24/25 10:08,6/24/25 10:08,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR - E IRON RIVER (STATION 10052587),ELLEN COONEY,SU,7,4,Bayfield,,,CO_04_CMP25,2751220,6I,1,,600,NITROGEN TOTAL,TN-W~TN,EPA 353.2,Valid Result,0.444,0.444,MG/L,0.058,0.192,,,3,3,,,,, , ,6/26/25 11:58,7/9/25 10:10,6/30/25 10:43,13851301,1354329,579541,COONEE,,,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1
798548001,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10040814,,367697726,LSNS-1-1,6/24/25 12:26,6/24/25 12:26,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR- POINT OFF SCHAFFER BEACH 3.6 M CONTOUR (STATION 10040814),ELLEN COONEY,SU,7,16,Douglas,,,CO_04_CMP25,2751220,6I,1,,600,NITROGEN TOTAL,TN-W~TN,EPA 353.2,Valid Result,0.502,0.502,MG/L,0.058,0.192,,,3,3,Analyzed past the 48 hours holding time: Method EPA 365.1 - Ortho-Phosphate analyzed on 06/26/25 1520,,,, , ,6/26/25 10:47,7/9/25 10:10,6/30/25 10:23,13851307,1354329,579541,COONEE,,,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1
798548002,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,103,,367699728,LSNS-1-6,6/24/25 11:11,6/24/25 11:11,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR - W OF BRULE R (STATION 103),ELLEN COONEY,SU,7,16,Douglas,,,CO_04_CMP25,2751220,6I,1,,600,NITROGEN TOTAL,TN-W~TN,EPA 353.2,Valid Result,0.396,0.396,MG/L,0.058,0.192,,,3,3,Analyzed past the 48 hours holding time: Method EPA 365.1 - Ortho-Phosphate analyzed on 06/26/25 1521,,,, , ,6/26/25 10:47,7/9/25 10:10,6/30/25 10:25,13851314,1354329,579541,COONEE,,,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1
798690001,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10060164,,368916689,LSNS-1-SEACAVES,6/24/25 9:15,6/24/25 9:15,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR-SEA CAVES,MATT HUDSON,SU,,,,,,CO_04_CMP25,,1F,1,,600,NITROGEN TOTAL,TN-W~TN,EPA 353.2,Valid Result,0.466,0.466,MG/L,0.058,0.192,,,3,3,ACID TRACEABILITY INFORMATION NOT SUBMITTED WITH TEST REQUEST FORM,,,, , ,6/26/25 11:30,7/9/25 10:31,7/7/25 8:48,13851433,1354329,579541,COONEE,,,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1
798690002,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10058871,,368351312,LSNS-1-16,6/24/25 10:05,6/24/25 10:05,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR LITTLE SAND BAY,MATT HUDSON,SU,7,4,Bayfield,,,CO_04_CMP25,2751220,1F,1,,600,NITROGEN TOTAL,TN-W~TN,EPA 353.2,Valid Result,0.429,0.429,MG/L,0.058,0.192,,,3,3,ACID TRACEABILITY INFORMATION NOT SUBMITTED WITH TEST REQUEST FORM,,,, , ,6/26/25 11:30,7/9/25 10:31,7/7/25 8:52,13851438,1354329,579541,COONEE,,,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1
798690003,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10038061,,368351474,LSNS-1-17,6/24/25 11:20,6/24/25 11:20,GL070,GREAT LAKES MONITORING,WT,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR RED CLIFF BAY,MATT HUDSON,SU,7,4,Bayfield,,,CO_04_CMP25,2751220,1F,1,,600,NITROGEN TOTAL,TN-W~TN,EPA 353.2,Valid Result,0.421,0.421,MG/L,0.058,0.192,,,3,3,ACID TRACEABILITY INFORMATION NOT SUBMITTED WITH TEST REQUEST FORM,,,, , ,6/26/25 11:30,7/9/25 10:31,7/7/25 8:53,13851443,1354329,579541,COONEE,,,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1
798574001,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,101,,367697708,LSNS-1-3-BL,6/24/25 11:44,6/24/25 11:44,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR,LAKE SUPERIOR - N.E. POPLAR RIVER (STATION 101),ELLEN COONEY,SU,7,16,Douglas,,,CO_04_CMP25,2751220,6I,1,,608,NITROGEN NH3-N DISS,LACH-NH3D~7664-41-7,EPA 350.1,Below LOD,ND,,MG/L,0.012,0.039,,,0,3,,,,,9.7 MG/L,.97 MG/L,6/26/25 13:52,7/9/25 10:10,7/8/25 10:06,13851065,1354329,579541,COONEE,,,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1
798574002,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,101,,367697708,LSNS-1-3-DUP,6/24/25 11:44,6/24/25 11:44,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR - N.E. POPLAR RIVER (STATION 101),ELLEN COONEY,SU,7,16,Douglas,,,CO_04_CMP25,2751220,6I,5,,608,NITROGEN NH3-N DISS,LACH-NH3D~7664-41-7,EPA 350.1,Between LOD and LOQ,0.0176,0.0176,MG/L,0.012,0.039,,,4,3,,,,,9.7 MG/L,.97 MG/L,6/26/25 13:52,7/9/25 10:10,7/8/25 10:08,13851071,1354329,579541,COONEE,,,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1
798574003,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,101,,367697708,LSNS-1-3,6/24/25 11:44,6/24/25 11:44,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR - N.E. POPLAR RIVER (STATION 101),ELLEN COONEY,SU,7,16,Douglas,,,CO_04_CMP25,2751220,6I,1,,608,NITROGEN NH3-N DISS,LACH-NH3D~7664-41-7,EPA 350.1,Below LOD,ND,,MG/L,0.012,0.039,,,0,3,,,,,9.7 MG/L,.97 MG/L,6/26/25 13:52,7/9/25 10:10,7/8/25 10:09,13851077,1354329,579541,COONEE,,,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1
798536001,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10052510,,367699734,LSNS-1-9,6/24/25 9:26,6/24/25 9:26,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR - E. OF FLAG RIVER STATION (10052510),ELLEN COONEY,SU,7,4,Bayfield,,,CO_04_CMP25,2751220,6I,1,,608,NITROGEN NH3-N DISS,LACH-NH3D~7664-41-7,EPA 350.1,Below LOD,ND,,MG/L,0.012,0.039,,,0,3,Analyzed past the 48 hours holding time: Method EPA 365.1 - Ortho-Phosphate analyzed on 06/26/25 1513,,,,9.7 MG/L,.97 MG/L,6/26/25 11:35,7/9/25 10:10,7/8/25 9:57,13851286,1354329,579541,COONEE,,,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1
798545001,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10038057,,367699740,LSNS-1-12,6/24/25 8:51,6/24/25 8:51,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR - BARK BAY POINT CLAY BLUFFS (STATION 10038057),ELLEN COONEY,SU,7,4,Bayfield,,,CO_04_CMP25,2751220,6I,1,,608,NITROGEN NH3-N DISS,LACH-NH3D~7664-41-7,EPA 350.1,Below LOD,ND,,MG/L,0.012,0.039,,,0,3,,,,,9.7 MG/L,.97 MG/L,6/26/25 11:58,7/9/25 10:10,7/8/25 9:58,13851292,1354329,579541,COONEE,,,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1
798545002,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10052505,,367697714,LSNS-1-7,6/24/25 10:46,6/24/25 10:46,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR - WEST OF DOUGLAS CO LINE (STATION 10052505),ELLEN COONEY,SU,7,4,Bayfield,,,CO_04_CMP25,2751220,6I,1,,608,NITROGEN NH3-N DISS,LACH-NH3D~7664-41-7,EPA 350.1,Below LOD,ND,,MG/L,0.012,0.039,,,0,3,,,,,9.7 MG/L,.97 MG/L,6/26/25 11:58,7/9/25 10:10,7/8/25 9:59,13851298,1354329,579541,COONEE,,,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1,7/9/25 11:14,LDES_DBL1
